id,continent,region,whoRegion,admin0,admin0Id,admin0Fip,admin0Iso2,admin0Iso3,admin1,admin1Id,admin2,admin2Id,admin3Id,iusAdm,iusName,iuId,iuCode,year,endemicity,popReq,popTrg,popTreat,cov,epiCov,mdaScheme,endemicityId,popTot,popPreSAC,popSAC,popAdult,cumMda,mda,effMda,mdaN,effMdaN,epiMda,epiEffMda,epiMdaN,epiEffMdaN
58304,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2018,Non-endemic,0,0,0,0,0,Not delivered,0,28725,3418,7698,16574,0,0,0,0,0,0,0,0,0
58305,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2019,Non-endemic,0,0,0,0,0,Not delivered,0,28750,3421,7705,16589,0,0,0,0,0,0,0,0,0
58306,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2020,Non-endemic,0,0,0,0,0,Not delivered,0,28736,3420,7701,16581,0,0,0,0,0,0,0,0,0
58307,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2021,Non-endemic,0,0,0,0,0,Not delivered,0,29229,3478,7833,16865,0,0,0,0,0,0,0,0,0
58308,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2022,Non-endemic,0,0,0,0,0,Not delivered,0,30486,3375,9417,16856,0,0,0,0,0,0,0,0,0
58309,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2023,Non-endemic,0,0,0,0,0,Not delivered,0,31854,3663,8537,18380,0,0,0,0,0,0,0,0,0
58310,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Abiemnhom,44362,0,ADM2,Abiemnhom,44362,SSD0457744362,2024,Non-endemic,0,0,0,0,0,Not delivered,0,32343,3719,8668,18662,0,0,0,0,0,0,0,0,0
58312,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2014,Non-endemic,0,0,0,0,0,Not delivered,0,48741,6824,17059,24858,0,0,0,0,0,0,0,0,0
58313,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2015,Not reported,0,0,0,0,0,Not delivered,999,55833,7308,14868,31777,0,0,0,0,0,0,0,0,0
58314,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2016,Not reported,0,0,0,0,0,Not delivered,999,58725,7521,16305,33033,0,0,0,0,0,0,0,0,0
58315,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2017,Non-endemic,0,0,0,0,0,Not delivered,0,55777,7809,19522,28446,0,0,0,0,0,0,0,0,0
58316,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2018,Non-endemic,0,0,0,0,0,Not delivered,0,55727,6632,14935,32154,0,0,0,0,0,0,0,0,0
58317,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2019,Non-endemic,0,0,0,0,0,Not delivered,0,55777,6637,14948,32183,0,0,0,0,0,0,0,0,0
58318,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2020,Non-endemic,0,0,0,0,0,Not delivered,0,55490,6603,14871,32018,0,0,0,0,0,0,0,0,0
58319,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2021,Non-endemic,0,0,0,0,0,Not delivered,0,77548,9228,20783,44745,0,0,0,0,0,0,0,0,0
58320,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2022,Non-endemic,0,0,0,0,0,Not delivered,0,58869,6517,18185,32549,0,0,0,0,0,0,0,0,0
58321,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2023,Non-endemic,0,0,0,0,0,Not delivered,0,61510,7074,16485,35491,0,0,0,0,0,0,0,0,0
58322,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Guit,44363,0,ADM2,Guit,44363,SSD0457744363,2024,Non-endemic,0,0,0,0,0,Not delivered,0,62454,7182,16738,36036,0,0,0,0,0,0,0,0,0
58324,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2014,Non-endemic,0,0,0,0,0,Not delivered,0,110557,15478,38695,56384,0,0,0,0,0,0,0,0,0
58325,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2015,Not reported,0,0,0,0,0,Not delivered,999,126645,16577,33725,72079,0,0,0,0,0,0,0,0,0
58326,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2016,Not reported,0,0,0,0,0,Not delivered,999,133205,17060,36985,74929,0,0,0,0,0,0,0,0,0
58327,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2017,Non-endemic,0,0,0,0,0,Not delivered,0,126518,17713,44281,64524,0,0,0,0,0,0,0,0,0
58328,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2018,Non-endemic,0,0,0,0,0,Not delivered,0,126405,15042,33877,72936,0,0,0,0,0,0,0,0,0
58329,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2019,Non-endemic,0,0,0,0,0,Not delivered,0,126518,15056,33907,73001,0,0,0,0,0,0,0,0,0
58330,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2020,Non-endemic,0,0,0,0,0,Not delivered,0,126835,15093,33992,73184,0,0,0,0,0,0,0,0,0
58331,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2021,Non-endemic,0,0,0,0,0,Not delivered,0,127858,15215,34266,73774,0,0,0,0,0,0,0,0,0
58332,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2022,Non-endemic,0,0,0,0,0,Not delivered,0,134559,14896,41565,74398,0,0,0,0,0,0,0,0,0
58333,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2023,Non-endemic,0,0,0,0,0,Not delivered,0,140595,16168,37679,81123,0,0,0,0,0,0,0,0,0
58334,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Koch,44364,0,ADM2,Koch,44364,SSD0457744364,2024,Non-endemic,0,0,0,0,0,Not delivered,0,142754,16417,38258,82369,0,0,0,0,0,0,0,0,0
58336,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2014,Endemic (MDA not delivered),78303,0,0,0,0,Not delivered,1,78303,10962,27406,39935,0,0,0,0,0,0,0,0,0
58337,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2015,Not reported,0,0,0,0,0,Not delivered,999,89697,11741,23886,51050,0,0,0,0,0,0,0,0,0
58338,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2016,Not reported,0,0,0,0,0,Not delivered,999,94343,12083,26195,53069,0,0,0,0,0,0,0,0,0
58339,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2017,Endemic (MDA not delivered),89607,0,0,0,0,Not delivered,1,89607,12545,31363,45700,0,0,0,0,0,0,0,0,0
58340,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2018,Endemic (MDA not delivered),89526,0,0,0,0,Not delivered,1,89526,10654,23993,51657,0,0,0,0,0,0,0,0,0
58341,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2019,Endemic (MDA not delivered),89607,0,0,0,0,Not delivered,1,89607,10663,24015,51703,0,0,0,0,0,0,0,0,0
58342,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2020,Endemic (MDA not delivered),90172,0,0,0,0,Not delivered,1,90172,10730,24166,52029,0,0,0,0,0,0,0,0,0
58343,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2021,Endemic (under MDA),102351,76195,86187,113.11,84.21,ALB+IVM,2,102351,12180,27430,59057,1,1,1,1,1,1,1,1,1
58344,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2022,Endemic (under MDA),95663,80042,66183,82.69,69.18,ALBx2,2,95664,10590,29550,52892,2,1,1,2,2,1,1,2,2
58345,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2023,Endemic (MDA not delivered),99955,0,0,0,0,Not delivered,1,99955,11495,26788,57674,2,0,0,2,2,0,0,2,2
58346,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Leer,44365,0,ADM2,Leer,44365,SSD0457744365,2024,Endemic (MDA not delivered),101489,0,0,0,0,Not delivered,1,101489,11671,27199,58559,2,0,0,2,2,0,0,2,2
58348,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2014,Non-endemic,0,0,0,0,0,Not delivered,0,79427,11120,27799,40508,0,0,0,0,0,0,0,0,0
58349,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2015,Not reported,0,0,0,0,0,Not delivered,999,90984,11910,24229,51783,0,0,0,0,0,0,0,0,0
58350,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2016,Not reported,0,0,0,0,0,Not delivered,999,95697,12256,26571,53831,0,0,0,0,0,0,0,0,0
58351,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2017,Non-endemic,0,0,0,0,0,Not delivered,0,90893,12725,31813,46356,0,0,0,0,0,0,0,0,0
58352,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2018,Non-endemic,0,0,0,0,0,Not delivered,0,90811,10807,24337,52398,0,0,0,0,0,0,0,0,0
58353,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2019,Non-endemic,0,0,0,0,0,Not delivered,0,90893,10816,24359,52445,0,0,0,0,0,0,0,0,0
58354,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2020,Non-endemic,0,0,0,0,0,Not delivered,0,91163,10848,24432,52601,0,0,0,0,0,0,0,0,0
58355,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2021,Non-endemic,0,0,0,0,0,Not delivered,0,67063,7980,17973,38695,0,0,0,0,0,0,0,0,0
58356,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2022,Non-endemic,0,0,0,0,0,Not delivered,0,96715,10706,29875,53474,0,0,0,0,0,0,0,0,0
58357,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2023,Non-endemic,0,0,0,0,0,Not delivered,0,101053,11621,27082,58308,0,0,0,0,0,0,0,0,0
58358,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayendit,44366,0,ADM2,Mayendit,44366,SSD0457744366,2024,Non-endemic,0,0,0,0,0,Not delivered,0,102605,11800,27498,59203,0,0,0,0,0,0,0,0,0
58360,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2014,Non-endemic,0,0,0,0,0,Not delivered,0,178272,24958,62395,90919,0,0,0,0,0,0,0,0,0
58361,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2015,Not reported,0,0,0,0,0,Not delivered,999,204212,26731,54381,116225,0,0,0,0,0,0,0,0,0
58362,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2016,Not reported,0,0,0,0,0,Not delivered,999,214790,27508,59637,120822,0,0,0,0,0,0,0,0,0
58363,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2017,Non-endemic,0,0,0,0,0,Not delivered,0,204008,28561,71403,104044,0,0,0,0,0,0,0,0,0
58364,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2018,Non-endemic,0,0,0,0,0,Not delivered,0,203825,24255,54625,117607,0,0,0,0,0,0,0,0,0
58365,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2019,Non-endemic,0,0,0,0,0,Not delivered,0,204008,24277,54674,117713,0,0,0,0,0,0,0,0,0
58366,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2020,Non-endemic,0,0,0,0,0,Not delivered,0,204125,24291,54706,117780,0,0,0,0,0,0,0,0,0
58367,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2021,Non-endemic,0,0,0,0,0,Not delivered,0,207428,24684,55591,119686,0,0,0,0,0,0,0,0,0
58368,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2022,Non-endemic,0,0,0,0,0,Not delivered,0,216556,23973,66894,119734,0,0,0,0,0,0,0,0,0
58369,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2023,Non-endemic,0,0,0,0,0,Not delivered,0,226271,26021,60641,130558,0,0,0,0,0,0,0,0,0
58370,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Mayom,44367,0,ADM2,Mayom,44367,SSD0457744367,2024,Non-endemic,0,0,0,0,0,Not delivered,0,229744,26421,61572,132563,0,0,0,0,0,0,0,0,0
58372,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2014,Non-endemic,0,0,0,0,0,Not delivered,0,74909,10487,26218,38204,0,0,0,0,0,0,0,0,0
58373,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2015,Not reported,0,0,0,0,0,Not delivered,999,85808,11232,22850,48837,0,0,0,0,0,0,0,0,0
58374,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2016,Not reported,0,0,0,0,0,Not delivered,999,90253,11559,25059,50768,0,0,0,0,0,0,0,0,0
58375,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2017,Non-endemic,0,0,0,0,0,Not delivered,0,85722,12001,30003,43718,0,0,0,0,0,0,0,0,0
58376,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2018,Non-endemic,0,0,0,0,0,Not delivered,0,85645,10192,22953,49417,0,0,0,0,0,0,0,0,0
58377,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2019,Non-endemic,0,0,0,0,0,Not delivered,0,85722,10201,22973,49462,0,0,0,0,0,0,0,0,0
58378,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2020,Non-endemic,0,0,0,0,0,Not delivered,0,86208,10259,23104,49742,0,0,0,0,0,0,0,0,0
58379,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2021,Non-endemic,0,0,0,0,0,Not delivered,0,103928,12367,27853,59966,0,0,0,0,0,0,0,0,0
58380,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2022,Non-endemic,0,0,0,0,0,Not delivered,0,91458,10124,28251,50567,0,0,0,0,0,0,0,0,0
58381,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2023,Non-endemic,0,0,0,0,0,Not delivered,0,95561,10990,25610,55139,0,0,0,0,0,0,0,0,0
58382,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Payinjar,44368,0,ADM2,Payinjar,44368,SSD0457744368,2024,Non-endemic,0,0,0,0,0,Not delivered,0,97028,11158,26003,55985,0,0,0,0,0,0,0,0,0
58384,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2014,Endemic (MDA not delivered),148030,0,0,0,0,Not delivered,1,148030,20724,51811,75495,0,0,0,0,0,0,0,0,0
58385,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2015,Not reported,0,0,0,0,0,Not delivered,999,169569,22196,45155,96508,0,0,0,0,0,0,0,0,0
58386,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2016,Not reported,0,0,0,0,0,Not delivered,999,178352,22842,49520,100325,0,0,0,0,0,0,0,0,0
58387,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2017,Endemic (MDA not delivered),169399,0,0,0,0,Not delivered,1,169399,23716,59290,86393,0,0,0,0,0,0,0,0,0
58388,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2018,Endemic (MDA not delivered),169247,0,0,0,0,Not delivered,1,169247,20140,45358,97656,0,0,0,0,0,0,0,0,0
58389,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2019,Endemic (MDA not delivered),169399,0,0,0,0,Not delivered,1,169399,20158,45399,97743,0,0,0,0,0,0,0,0,0
58390,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2020,Endemic (MDA not delivered),169444,0,0,0,0,Not delivered,1,169444,20164,45411,97769,0,0,0,0,0,0,0,0,0
58391,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2021,Endemic (under MDA),151022,143180,196611,137.32,130.19,ALB+IVM,2,151022,17972,40474,87140,1,1,1,1,1,1,1,1,1
58392,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2022,Endemic (under MDA),179763,150407,141030,93.77,78.45,ALBx2,2,179763,19900,55529,99391,2,1,1,2,2,1,1,2,2
58393,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2023,Endemic (MDA not delivered),187827,0,0,0,0,Not delivered,1,187827,21600,50338,108376,2,0,0,2,2,0,0,2,2
58394,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Rupkona,44369,0,ADM2,Rupkona,44369,SSD0457744369,2024,Endemic (MDA not delivered),190711,0,0,0,0,Not delivered,1,190711,21932,51110,110040,2,0,0,2,2,0,0,2,2
58396,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2014,Non-endemic,0,0,0,0,0,Not delivered,0,121752,17045,42613,62094,0,0,0,0,0,0,0,0,0
58397,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2015,Not reported,0,0,0,0,0,Not delivered,999,139468,18256,37140,79377,0,0,0,0,0,0,0,0,0
58398,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2016,Not reported,0,0,0,0,0,Not delivered,999,146693,18787,40730,82517,0,0,0,0,0,0,0,0,0
58399,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2017,Non-endemic,0,0,0,0,0,Not delivered,0,139329,19506,48765,71058,0,0,0,0,0,0,0,0,0
58400,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2018,Non-endemic,0,0,0,0,0,Not delivered,0,139204,16565,37307,80321,0,0,0,0,0,0,0,0,0
58401,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2019,Non-endemic,0,0,0,0,0,Not delivered,0,139329,16580,37340,80393,0,0,0,0,0,0,0,0,0
58402,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2020,Non-endemic,0,0,0,0,0,Not delivered,0,139717,16626,37444,80617,0,0,0,0,0,0,0,0,0
58403,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2021,Non-endemic,0,0,0,0,0,Not delivered,0,409599,48742,109773,236339,0,0,0,0,0,0,0,0,0
58404,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2022,Non-endemic,0,0,0,0,0,Not delivered,0,148226,16409,45787,81954,0,0,0,0,0,0,0,0,0
58405,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2023,Non-endemic,0,0,0,0,0,Not delivered,0,154875,17811,41507,89363,0,0,0,0,0,0,0,0,0
58406,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Unity,4577,Pariang,44370,0,ADM2,pariang,44370,SSD0457744370,2024,Non-endemic,0,0,0,0,0,Not delivered,0,157253,18084,42144,90735,0,0,0,0,0,0,0,0,0
58408,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Upper Nile,4578,Baliet,44371,0,ADM2,Baliet,44371,SSD0457844371,2014,Endemic (MDA not delivered),70901,0,0,0,0,Not delivered,1,70901,9926,24815,36160,0,0,0,0,0,0,0,0,0
58409,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Upper Nile,4578,Baliet,44371,0,ADM2,Baliet,44371,SSD0457844371,2015,Not reported,0,0,0,0,0,Not delivered,999,81218,10631,21628,46224,0,0,0,0,0,0,0,0,0
58410,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Upper Nile,4578,Baliet,44371,0,ADM2,Baliet,44371,SSD0457844371,2016,Not reported,0,0,0,0,0,Not delivered,999,85425,10940,23719,48053,0,0,0,0,0,0,0,0,0
58411,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Upper Nile,4578,Baliet,44371,0,ADM2,Baliet,44371,SSD0457844371,2017,Endemic (MDA not delivered),81137,0,0,0,0,Not delivered,1,81137,11359,28398,41380,0,0,0,0,0,0,0,0,0
58412,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Upper Nile,4578,Baliet,44371,0,ADM2,Baliet,44371,SSD0457844371,2018,Endemic (MDA not delivered),81064,0,0,0,0,Not delivered,1,81064,9647,21725,46774,0,0,0,0,0,0,0,0,0
58413,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Upper Nile,4578,Baliet,44371,0,ADM2,Baliet,44371,SSD0457844371,2019,Endemic (MDA not delivered),81136,0,0,0,0,Not delivered,1,81137,9655,21745,46816,0,0,0,0,0,0,0,0,0
